"_defaultColorIndex","dimensionality (d-D)","id","log-likelihood","name"
"14","-199.59498596191406","h4mh20yd","13213.5478515625","svhn_vs_svhn_test_imperiled"
"14","-132.68353271484375","h4mh20yd","12700.4296875","svhn_vs_svhn_test_imperiled"
"14","-103.71280670166016","h4mh20yd","12373.95703125","svhn_vs_svhn_test_imperiled"
"14","-26.42284393310547","h4mh20yd","10885.1806640625","svhn_vs_svhn_test_imperiled"
"14","-26.767333984375","h4mh20yd","10857.818359375","svhn_vs_svhn_test_imperiled"
"14","-154.4016571044922","h4mh20yd","12885.4228515625","svhn_vs_svhn_test_imperiled"
"14","-164.2965850830078","h4mh20yd","12920.474609375","svhn_vs_svhn_test_imperiled"
"14","-116.8922348022461","h4mh20yd","12848.962890625","svhn_vs_svhn_test_imperiled"
"14","-165.94859313964844","h4mh20yd","12895.287109375","svhn_vs_svhn_test_imperiled"
"14","-76.39495086669922","h4mh20yd","12046.4541015625","svhn_vs_svhn_test_imperiled"
"14","-50.2754020690918","h4mh20yd","12066.1376953125","svhn_vs_svhn_test_imperiled"
"14","-24.816978454589844","h4mh20yd","10952.2919921875","svhn_vs_svhn_test_imperiled"
"14","-74.72834014892578","h4mh20yd","12722.83984375","svhn_vs_svhn_test_imperiled"
"14","-69.75923919677734","h4mh20yd","12570.1796875","svhn_vs_svhn_test_imperiled"
"14","-218.5478515625","h4mh20yd","13489.841796875","svhn_vs_svhn_test_imperiled"
"14","-217.2836456298828","h4mh20yd","13571.3779296875","svhn_vs_svhn_test_imperiled"
"14","-227.88095092773438","h4mh20yd","13485.5869140625","svhn_vs_svhn_test_imperiled"
"14","-229.36587524414062","h4mh20yd","13527.078125","svhn_vs_svhn_test_imperiled"
"14","-9.544485092163086","h4mh20yd","11410.3515625","svhn_vs_svhn_test_imperiled"
"14","-53.19417190551758","h4mh20yd","11842.869140625","svhn_vs_svhn_test_imperiled"
"14","-48.415809631347656","h4mh20yd","11754.115234375","svhn_vs_svhn_test_imperiled"
"14","-79.50594329833984","h4mh20yd","11278.7763671875","svhn_vs_svhn_test_imperiled"
"14","-70.4792709350586","h4mh20yd","11669.0107421875","svhn_vs_svhn_test_imperiled"
"14","-395.6532287597656","h4mh20yd","13881.03125","svhn_vs_svhn_test_imperiled"
"14","-172.18089294433594","h4mh20yd","13068.734375","svhn_vs_svhn_test_imperiled"
"14","-160.28521728515625","h4mh20yd","13075.7763671875","svhn_vs_svhn_test_imperiled"
"14","-151.61141967773438","h4mh20yd","13210.1376953125","svhn_vs_svhn_test_imperiled"
"14","-115.71737670898438","h4mh20yd","13014.01953125","svhn_vs_svhn_test_imperiled"
"14","-32.89997482299805","h4mh20yd","11967.4609375","svhn_vs_svhn_test_imperiled"
"14","-65.97901153564453","h4mh20yd","12371.185546875","svhn_vs_svhn_test_imperiled"
"14","-60.035614013671875","h4mh20yd","12336.3857421875","svhn_vs_svhn_test_imperiled"
"14","-245.9464874267578","h4mh20yd","13527.9375","svhn_vs_svhn_test_imperiled"
"14","-8.33896541595459","h4mh20yd","10185.8037109375","svhn_vs_svhn_test_imperiled"
"14","-18.184419631958008","h4mh20yd","11140.3232421875","svhn_vs_svhn_test_imperiled"
"14","-22.439016342163086","h4mh20yd","10726.10546875","svhn_vs_svhn_test_imperiled"
"14","-79.95557403564453","h4mh20yd","10281.5625","svhn_vs_svhn_test_imperiled"
"14","-36.118614196777344","h4mh20yd","11528.396484375","svhn_vs_svhn_test_imperiled"
"14","-18.933151245117188","h4mh20yd","11571.876953125","svhn_vs_svhn_test_imperiled"
"14","-186.81854248046875","h4mh20yd","13008.646484375","svhn_vs_svhn_test_imperiled"
"14","-152.16627502441406","h4mh20yd","12919.65234375","svhn_vs_svhn_test_imperiled"
"14","-83.03752899169922","h4mh20yd","11684.1767578125","svhn_vs_svhn_test_imperiled"
"14","-108.55821990966797","h4mh20yd","11797.3642578125","svhn_vs_svhn_test_imperiled"
"14","-26.26483154296875","h4mh20yd","11252.03515625","svhn_vs_svhn_test_imperiled"
"14","-32.29475021362305","h4mh20yd","11188.087890625","svhn_vs_svhn_test_imperiled"
"14","-3.694282054901123","h4mh20yd","11307.5","svhn_vs_svhn_test_imperiled"
"14","-74.95935821533203","h4mh20yd","11385.31640625","svhn_vs_svhn_test_imperiled"
