"_defaultColorIndex","id","lineKey","lineVal","name","step"
"7","l9fchrn4","convolution-std","2941.836464624232","emnist_vs_emnist_test_dermatophone","-5.7142857142857135"
"7","l9fchrn4","convolution-std","2848.339243671016","emnist_vs_emnist_test_dermatophone","-5.504201680672269"
"7","l9fchrn4","convolution-std","2748.5195368813693","emnist_vs_emnist_test_dermatophone","-5.2941176470588225"
"7","l9fchrn4","convolution-std","2643.2416651073454","emnist_vs_emnist_test_dermatophone","-5.084033613445378"
"7","l9fchrn4","convolution-std","2533.2247534875105","emnist_vs_emnist_test_dermatophone","-4.873949579831933"
"7","l9fchrn4","convolution-std","2419.0398056938657","emnist_vs_emnist_test_dermatophone","-4.663865546218487"
"7","l9fchrn4","convolution-std","2301.129270868204","emnist_vs_emnist_test_dermatophone","-4.453781512605042"
"7","l9fchrn4","convolution-std","2179.8346016101036","emnist_vs_emnist_test_dermatophone","-4.243697478991596"
"7","l9fchrn4","convolution-std","2055.423229479812","emnist_vs_emnist_test_dermatophone","-4.033613445378151"
"7","l9fchrn4","convolution-std","1928.109821670037","emnist_vs_emnist_test_dermatophone","-3.8235294117647065"
"7","l9fchrn4","convolution-std","1798.0716143781428","emnist_vs_emnist_test_dermatophone","-3.613445378151262"
"7","l9fchrn4","convolution-std","1665.4582835003519","emnist_vs_emnist_test_dermatophone","-3.4033613445378137"
"7","l9fchrn4","convolution-std","1530.398491593056","emnist_vs_emnist_test_dermatophone","-3.193277310924369"
"7","l9fchrn4","convolution-std","1393.0045849198689","emnist_vs_emnist_test_dermatophone","-2.9831932773109244"
"7","l9fchrn4","convolution-std","1253.3772267035329","emnist_vs_emnist_test_dermatophone","-2.77310924369748"
"7","l9fchrn4","convolution-std","1111.6104601168188","emnist_vs_emnist_test_dermatophone","-2.5630252100840316"
"7","l9fchrn4","convolution-std","967.7967960801876","emnist_vs_emnist_test_dermatophone","-2.352941176470587"
"7","l9fchrn4","convolution-std","822.0318842490655","emnist_vs_emnist_test_dermatophone","-2.1428571428571423"
"7","l9fchrn4","convolution-std","674.4174918491927","emnist_vs_emnist_test_dermatophone","-1.9327731092436977"
"7","l9fchrn4","convolution-std","525.0631005770725","emnist_vs_emnist_test_dermatophone","-1.722689075630253"
"7","l9fchrn4","convolution-std","374.08536254966685","emnist_vs_emnist_test_dermatophone","-1.512605042016805"
"7","l9fchrn4","convolution-std","221.6065447749086","emnist_vs_emnist_test_dermatophone","-1.3025210084033603"
"7","l9fchrn4","convolution-std","67.75133252557713","emnist_vs_emnist_test_dermatophone","-1.0924369747899156"
"7","l9fchrn4","convolution-std","-87.35618096942491","emnist_vs_emnist_test_dermatophone","-0.882352941176471"
"7","l9fchrn4","convolution-std","-243.59607710578928","emnist_vs_emnist_test_dermatophone","-0.6722689075630264"
"7","l9fchrn4","convolution-std","-400.85559039213797","emnist_vs_emnist_test_dermatophone","-0.4621848739495782"
"7","l9fchrn4","convolution-std","-559.0312198605666","emnist_vs_emnist_test_dermatophone","-0.25210084033613356"
"7","l9fchrn4","convolution-std","-718.0298338735388","emnist_vs_emnist_test_dermatophone","-0.042016806722688926"
"7","l9fchrn4","convolution-std","-877.7685249632377","emnist_vs_emnist_test_dermatophone","0.1680672268907557"
"7","l9fchrn4","convolution-std","-1038.1733495187775","emnist_vs_emnist_test_dermatophone","0.37815126050420034"
"7","l9fchrn4","convolution-std","-1199.1778785899642","emnist_vs_emnist_test_dermatophone","0.5882352941176485"
"7","l9fchrn4","convolution-std","-1360.7216889797123","emnist_vs_emnist_test_dermatophone","0.7983193277310932"
"7","l9fchrn4","convolution-std","-1522.749005462158","emnist_vs_emnist_test_dermatophone","1.0084033613445378"
"7","l9fchrn4","convolution-std","-1685.2075264057169","emnist_vs_emnist_test_dermatophone","1.2184873949579824"
"7","l9fchrn4","convolution-std","-1848.0474927468933","emnist_vs_emnist_test_dermatophone","1.4285714285714306"
"7","l9fchrn4","convolution-std","-2011.2214859350881","emnist_vs_emnist_test_dermatophone","1.6386554621848752"
"7","l9fchrn4","convolution-std","-2174.6840715507506","emnist_vs_emnist_test_dermatophone","1.8487394957983199"
"7","l9fchrn4","convolution-std","-2338.392036132966","emnist_vs_emnist_test_dermatophone","2.0588235294117645"
"7","l9fchrn4","convolution-std","-2502.305133898562","emnist_vs_emnist_test_dermatophone","2.268907563025209"
"7","l9fchrn4","convolution-std","-2666.3867358277403","emnist_vs_emnist_test_dermatophone","2.4789915966386573"
"7","l9fchrn4","convolution-std","-2830.604565219607","emnist_vs_emnist_test_dermatophone","2.689075630252102"
"7","l9fchrn4","convolution-std","-2994.9306610376493","emnist_vs_emnist_test_dermatophone","2.8991596638655466"
"7","l9fchrn4","convolution-std","-3159.3419560969046","emnist_vs_emnist_test_dermatophone","3.109243697478991"
"7","l9fchrn4","convolution-std","-3323.819254145356","emnist_vs_emnist_test_dermatophone","3.319327731092436"
"7","l9fchrn4","convolution-std","-3488.3469094801007","emnist_vs_emnist_test_dermatophone","3.529411764705884"
"7","l9fchrn4","convolution-std","-3652.911961707169","emnist_vs_emnist_test_dermatophone","3.7394957983193287"
"7","l9fchrn4","convolution-std","-3817.505178129131","emnist_vs_emnist_test_dermatophone","3.9495798319327733"
"7","l9fchrn4","convolution-std","-3982.1189186528864","emnist_vs_emnist_test_dermatophone","4.159663865546218"
"7","l9fchrn4","convolution-std","-4146.748566706914","emnist_vs_emnist_test_dermatophone","4.3697478991596626"
"7","l9fchrn4","convolution-std","-4311.3896162939855","emnist_vs_emnist_test_dermatophone","4.579831932773111"
"7","l9fchrn4","convolution-std","-4476.040050181551","emnist_vs_emnist_test_dermatophone","4.789915966386555"
"7","l9fchrn4","convolution-std","-4640.697782852497","emnist_vs_emnist_test_dermatophone","5"
"7","l9fchrn4","convolution+std","4248.7146292002235","emnist_vs_emnist_test_dermatophone","-20"
"7","l9fchrn4","convolution+std","4239.995234174713","emnist_vs_emnist_test_dermatophone","-19.789915966386555"
"7","l9fchrn4","convolution+std","4231.290645272771","emnist_vs_emnist_test_dermatophone","-19.57983193277311"
"7","l9fchrn4","convolution+std","4222.606484320811","emnist_vs_emnist_test_dermatophone","-19.369747899159663"
"7","l9fchrn4","convolution+std","4213.946801226747","emnist_vs_emnist_test_dermatophone","-19.159663865546218"
"7","l9fchrn4","convolution+std","4205.3147739959195","emnist_vs_emnist_test_dermatophone","-18.949579831932773"
"7","l9fchrn4","convolution+std","4196.71260949906","emnist_vs_emnist_test_dermatophone","-18.73949579831933"
"7","l9fchrn4","convolution+std","4188.1421979310935","emnist_vs_emnist_test_dermatophone","-18.529411764705884"
"7","l9fchrn4","convolution+std","4179.604954485281","emnist_vs_emnist_test_dermatophone","-18.319327731092436"
"7","l9fchrn4","convolution+std","4171.102366294979","emnist_vs_emnist_test_dermatophone","-18.10924369747899"
"7","l9fchrn4","convolution+std","4162.63555033904","emnist_vs_emnist_test_dermatophone","-17.899159663865547"
